f_mysql_total_ts_nrows,f_MySQLCost,f_count_all_base_tables,f_count_ref_index_ts,f_BaseTableSumNrows,f_are_all_ts_index_ref,table_count,has_having,has_group_by,has_rollup,has_order_by,has_limit,has_join,has_subquery,has_aggregation,select_list_size,where_condition_count,estimated_rows,IS_OLAP
121326.0,16185.4,1,0,121326.0,0,1,0,0,0,1,1,0,0,0,5,1,10.0,1
0.0,522.6,1,1,70755854.0,1,1,0,0,0,1,1,0,0,0,11,3,100.0,0
18921.0,3474.85,2,1,18921.0,0,2,1,1,0,1,1,1,0,1,11,2,10.0,1
592780756.0,79037434.133333,1,0,592780756.0,0,1,0,0,0,0,0,0,0,0,28,0,592780756.0,0
19001036.0,21031240.866667,1,0,2184910.0,0,2,0,0,0,1,0,1,1,0,7,0,2184910.0,1
31675.0,5807.083333,4,2,31675.0,0,4,1,1,0,0,1,1,0,1,5,3,10.0,1
0.0,480.7,1,1,22584.0,1,1,0,0,0,0,0,0,0,1,3,2,2258.4,0
107.3,119.13,1,1,543937.0,1,1,0,0,0,0,1,0,1,0,9,2,10.0,0
0.0,90.2,2,2,683471571.0,1,2,0,0,0,0,1,1,0,0,11,6,50.0,0
0.0,1.1,1,1,216976689.0,1,1,0,0,0,0,0,0,0,0,7,1,21697668.9,0
817632077.0,149899214.916667,1,0,817632077.0,0,1,1,1,0,1,0,0,0,1,18,2,817632.077,1
0.0,738.0,4,4,2190430980.0,1,4,0,0,0,1,0,1,0,0,2,6,219043098.0,0
18131836.0,3324169.933333,1,0,18131836.0,0,1,0,1,0,0,0,0,0,1,9,2,18131.836,1
1769985.0,234716.033333,4,2,1769985.0,0,4,0,0,0,1,1,1,0,0,15,2,10.0,1
0.0,1.1,1,1,223686758.0,1,1,0,0,0,0,1,0,0,0,5,2,1.0,0
395298807.0,52706507.6,1,0,395298807.0,0,1,0,0,0,0,0,0,0,0,28,0,395298807.0,0
0.0,528.0,5,5,88031641.0,1,5,0,0,0,0,0,1,0,0,15,2,8803164.1,0
461186.0,31743.1,2,1,461186.0,0,2,0,0,0,0,1,1,0,0,25,3,100.0,1
661492340.0,121273595.666667,1,0,661492340.0,0,1,1,1,1,0,1,0,0,1,3,4,100.0,1
42828141.0,44857219.8,1,0,7240267.0,0,2,1,0,0,1,0,1,1,0,15,2,724026.7,1
537373825.0,98518534.583333,1,0,537373825.0,0,1,1,1,0,0,1,0,0,1,5,4,100.0,1
312836.0,344245.0,1,1,43805.0,1,1,0,0,0,0,1,0,1,0,10,3,10.0,0
317981.0,58296.616667,1,0,317981.0,0,1,0,1,0,1,1,0,0,1,4,4,10.0,1
563448561.0,75126474.8,1,0,563448561.0,0,1,0,0,0,0,0,0,0,0,10,3,56344856.1,0
821513989.0,150610898.083333,1,0,821513989.0,0,1,0,1,1,1,1,0,0,1,21,2,10.0,1
31273.0,5733.383333,4,2,31273.0,0,4,0,1,0,0,1,1,0,1,8,3,31.273,1
0.0,8008004.4,4,4,1820001.0,1,4,0,0,0,1,1,1,0,0,10,1,100.0,0
37034967.0,6792610.15,5,0,37034967.0,0,5,0,1,0,1,1,1,0,1,3,6,10.0,1
0.0,1942554429.2,7,7,252279796.0,1,7,1,1,0,1,1,1,0,1,21,5,10.0,1
263943935.0,30505354.8,5,3,263943935.0,0,5,0,0,0,0,0,1,0,0,9,3,26394393.5,1
0.0,6530.7,1,1,40129.0,1,1,0,0,0,0,0,0,0,1,1,2,4012.9,1
1408689.0,187825.5,1,0,1408689.0,0,1,0,0,0,1,1,0,0,0,5,2,100.0,1
0.0,236142112.8,8,8,26834331.0,1,8,0,1,0,1,1,1,0,1,15,2,20.0,1
917.0,211.416667,2,1,917.0,0,2,0,1,1,1,1,1,0,1,3,1,0.917,0
6376716.0,850228.8,1,0,6376716.0,0,1,0,0,0,0,0,0,0,0,36,4,637671.6,0
0.0,317510657.2,4,4,72161513.0,1,4,1,1,0,0,0,1,0,1,12,7,72161.513,1
30520230.0,4069364.0,1,0,30520230.0,0,1,0,0,0,0,0,0,0,0,26,4,3052023.0,1
0.0,1.1,1,1,15160187.0,1,1,0,0,0,0,1,0,0,0,3,1,1.0,0
5029.0,5580.3,1,1,9612532.0,1,1,0,0,0,0,1,0,1,0,2,2,10.0,0
487726.0,89419.633333,1,0,487726.0,0,1,0,1,0,1,1,0,0,1,18,2,100.0,1
0.0,12936719.4,3,3,3920218.0,1,3,0,0,0,1,0,1,0,0,12,5,392021.8,0
0.0,1.1,1,1,610984.0,1,1,0,0,0,0,1,0,0,0,5,1,1.0,0
0.0,22268934.6,1,1,20244486.0,1,1,0,0,0,1,0,0,0,0,11,4,2024448.6,1
0.0,36.0,1,1,38307.0,1,1,0,0,0,1,1,0,0,0,11,1,100.0,0
18524077.4,9684909.656667,1,0,16237231.0,0,1,0,1,0,1,0,0,1,1,18,0,162372.31,1
12237790.0,2243644.533333,5,0,12237790.0,0,5,1,1,0,1,0,1,0,1,19,2,12237.79,1
2272288.0,426646.133333,8,3,2272288.0,0,8,1,1,0,1,0,1,0,1,21,6,2272.288,1
0.0,2.2,2,2,15171075.0,1,2,0,0,0,0,1,1,0,0,18,3,100.0,0
3548607.0,651239.35,1,0,3548607.0,0,1,1,1,1,1,1,0,0,1,3,4,100.0,1
0.0,521.2,4,4,9899901.0,1,4,0,0,0,1,1,1,0,0,7,1,20.0,0
127414250.0,23359297.666667,1,0,127414250.0,0,1,1,1,0,1,1,0,0,1,19,0,100.0,1
2890.0,530.033333,4,2,2890.0,0,4,1,1,0,1,0,1,0,1,3,1,2.89,1
16761860.0,3073007.966667,1,0,16761860.0,0,1,0,0,0,1,1,0,0,1,1,1,10.0,1
1063944.0,17233.333333,3,1,1063944.0,0,3,0,1,0,1,0,1,0,1,24,7,1063.944,1
19955785.0,3658561.583333,5,2,19955785.0,0,5,0,1,0,1,1,1,0,1,20,8,10.0,1
0.0,1298967439.0,2,2,590439745.0,1,2,0,1,0,1,1,1,0,1,6,3,10.0,0
0.0,1406.4,1,1,62151419.0,1,1,0,0,0,1,0,0,0,0,7,1,6215141.9,0
2871558.0,385456.5,1,0,2871558.0,0,1,0,0,0,1,0,0,0,0,13,0,2871558.0,1
0.0,50.4,1,1,66155.0,1,1,0,0,0,1,1,0,0,0,4,4,50.0,0
0.0,767.6,2,2,1443384.0,1,2,0,0,0,1,1,1,0,0,3,3,20.0,0
0.0,32.9,1,1,18667015.0,1,1,0,0,0,1,1,0,0,0,5,1,10.0,0
117498.0,2899.35,2,1,117498.0,0,2,1,1,0,1,1,1,0,1,5,3,10.0,1
0.0,13816.0,1,1,388286.0,1,1,0,1,0,0,0,0,0,1,3,2,388.286,1
0.0,494093.6,1,1,449176.0,1,1,0,0,0,1,0,0,0,0,8,3,44917.6,0
0.0,5254.7,1,1,286981.0,1,1,0,0,0,0,1,0,0,0,6,3,50.0,1
18115.0,3321.083333,2,1,18115.0,0,2,0,1,0,0,1,1,0,1,10,0,100.0,1
0.0,3.3,3,3,1137741136.0,1,3,0,0,0,0,1,1,0,0,12,4,200.0,0
0.0,259877322.1,1,1,236252111.0,1,1,0,0,0,0,0,0,0,1,4,3,23625211.1,0
0.0,2.4,1,1,85159.0,1,1,0,0,0,1,1,0,0,0,8,1,50.0,0
0.0,2059.2,1,1,1160503.0,1,1,0,0,0,0,0,0,0,1,1,1,116050.3,1
3718346.0,681696.866667,1,0,3718346.0,0,1,0,1,0,1,1,0,0,1,8,4,10.0,1
0.0,1.1,1,1,147631.0,1,1,0,0,0,0,1,0,0,0,10,1,1.0,0
0.0,1018.5,1,1,155676767.0,1,1,0,0,0,1,1,0,0,0,9,3,10.0,0
337918773.0,61951776.05,8,3,337918773.0,0,8,1,1,0,1,1,1,0,1,16,1,10.0,1
0.0,1.1,1,1,19014994.0,1,1,0,0,0,0,0,0,0,0,2,1,1901499.4,0
9864667.0,3871107.483333,1,0,7990598.0,0,1,0,1,0,1,1,0,1,1,19,0,100.0,1
23118320.0,3444325.266667,1,0,22789337.0,0,1,1,0,0,1,0,0,1,0,20,5,2278933.7,1
0.0,243.6,1,1,431461784.0,1,1,0,0,0,1,1,0,0,0,16,4,200.0,0
0.0,537.0,2,2,2928.0,1,2,0,1,1,1,1,1,0,1,10,0,10.0,0
1346750.0,258436.366667,4,0,1346750.0,0,4,1,1,0,1,0,1,0,1,7,3,1346.75,1
126337338.0,23172700.6,3,0,126337338.0,0,3,1,1,0,1,0,1,0,1,23,3,126337.338,1
0.0,9.2,2,2,301440.0,1,2,0,0,0,1,0,1,0,0,15,1,30144.0,0
558475931.0,74463457.466667,1,0,558475931.0,0,1,0,0,0,0,0,0,0,0,32,1,55847593.1,1
0.0,1580657456.4,6,6,239493554.0,1,6,0,0,0,1,1,1,0,0,17,1,1000.0,0
55505368.6,11261485.693333,1,0,53826773.0,0,1,0,0,0,0,0,0,1,0,6,2,5382677.3,1
87229.0,3788.033333,2,1,87229.0,0,2,1,1,0,0,0,1,0,1,21,2,87.229,0
0.0,1.1,1,1,424254.0,1,1,0,0,0,0,1,0,0,0,1,1,1.0,0
2411510.0,442111.166667,5,1,2411510.0,0,5,0,1,0,1,1,1,0,1,20,6,10.0,1
0.0,15.6,1,1,3640143.0,1,1,0,0,0,1,0,0,0,0,2,2,364014.3,0
0.0,31.5,4,4,1628125254.0,1,4,0,0,0,1,1,1,0,0,12,4,10.0,0
0.0,258.5,1,1,24229622.0,1,1,0,1,0,0,0,0,0,1,2,2,24229.622,0
9278339.0,1701030.516667,1,0,9278339.0,0,1,0,1,0,1,0,0,0,1,23,3,9278.339,1
169750867.0,30769035.766667,5,2,169750867.0,0,5,1,1,0,1,1,1,0,1,14,4,1000.0,1
37680.0,6908.2,3,1,37680.0,0,3,0,1,0,1,0,1,0,1,11,1,37.68,1
0.0,1.1,1,1,10993.0,1,1,0,0,0,0,0,0,0,0,6,4,1099.3,0
0.0,20.8,1,1,42060705.0,1,1,0,0,0,1,1,0,0,0,6,3,10.0,0
57527449.0,2670641.583333,3,2,57527449.0,0,3,1,1,0,1,1,1,0,1,18,4,100.0,1
0.0,46.2,1,1,4261399.0,1,1,0,0,0,0,1,0,0,0,8,2,100.0,0
0.0,13.6,3,3,73436189.0,1,3,0,0,0,1,0,1,0,0,12,4,7343618.9,0
0.0,294.25,2,2,1605.0,1,2,0,1,0,0,0,1,0,1,4,4,1.605,0
0.0,1.1,1,1,1929356.0,1,1,0,0,0,0,0,0,0,0,11,1,192935.6,0
40734741.0,7468037.85,8,2,40734741.0,0,8,1,1,0,1,1,1,0,1,13,4,20.0,1
0.0,290808.1,1,1,264371.0,1,1,0,0,0,1,0,0,0,0,8,1,26437.1,0
0.0,965.6,3,3,700785596.0,1,3,0,0,0,1,0,1,0,0,7,3,70078559.6,0
1470770.0,269651.166667,1,0,1470770.0,0,1,0,0,0,1,0,0,0,1,10,0,1470770.0,1
36358.5,40348.55,1,1,2832298.0,1,1,0,0,0,0,1,0,1,0,8,1,100.0,0
6738.0,1235.6,2,1,6738.0,0,2,0,1,0,1,0,1,0,1,6,1,6.738,1
271842230.0,49839665.866667,1,0,271842230.0,0,1,0,1,0,1,1,0,0,1,4,3,10.0,1
0.0,7662.6,1,1,1854103.0,1,1,0,1,0,0,0,0,0,1,1,3,1854.103,1
345855457.0,63406835.783333,6,2,345855457.0,0,6,0,1,0,1,1,1,0,1,22,1,20.0,1
0.0,1.1,1,1,7444.0,1,1,0,0,0,0,1,0,0,0,4,1,1.0,0
0.0,691986166.3,1,1,629078333.0,1,1,0,0,0,1,1,0,0,0,3,2,10.0,0
0.0,292.6,1,1,180787.0,1,1,0,0,0,0,0,0,0,1,3,2,18078.7,0
34818754.0,1351782.133333,5,1,34818754.0,0,5,0,0,0,0,1,1,0,0,7,7,10.0,1
0.0,180.2,3,3,19462.0,1,3,0,0,0,1,1,1,0,0,7,1,20.0,0
8304191.0,1522437.016667,6,2,8304191.0,0,6,1,1,0,1,1,1,0,1,12,2,20.0,1
0.0,390.5,1,1,55036.0,1,1,0,1,0,0,0,0,0,1,3,2,55.036,0
0.0,2.2,1,1,7294648.0,1,1,0,0,0,0,0,0,0,1,4,3,729464.8,0
0.0,51783080.8,4,4,11768882.0,1,4,0,1,0,0,1,1,0,1,18,3,10.0,1
5473.0,1003.383333,2,0,5473.0,0,2,1,1,0,0,0,1,0,1,14,4,5.473,1
0.0,5.5,5,5,32127719.0,1,5,0,0,0,0,1,1,0,0,18,2,20.0,0
4151999.0,553603.366667,1,0,4151999.0,0,1,0,0,0,1,1,0,0,0,20,5,100.0,1
0.0,206.4,1,1,40711.0,1,1,0,0,0,1,0,0,0,0,12,3,4071.1,0
492916369.0,90368037.083333,1,0,492916369.0,0,1,1,1,0,1,1,0,0,1,19,1,10.0,1
136381675.0,25003309.083333,4,2,136381675.0,0,4,1,1,0,1,1,1,0,1,29,1,20.0,1
278965131.0,26198843.4,6,2,278965131.0,0,6,0,0,0,0,0,1,0,0,4,6,27896513.1,1
570187459.0,104534369.483333,7,0,570187459.0,0,7,1,1,0,1,1,1,0,1,6,5,20.0,1
0.0,1430.0,5,5,40601371.0,1,5,0,0,0,0,1,1,0,0,5,4,100.0,0
30635154.1,4119669.743333,1,0,30620071.0,0,2,1,0,0,1,0,1,1,0,6,5,3062007.1,1
186939678.0,24925290.4,1,0,186939678.0,0,1,0,0,0,0,0,0,0,0,21,1,18693967.8,0
0.0,123812.7,1,1,112557.0,1,1,0,0,0,1,1,0,0,0,1,2,10.0,1
0.0,75468152.1,3,3,22869137.0,1,3,0,0,0,1,0,1,0,0,3,6,2286913.7,1
0.0,26693334.8,1,1,24266668.0,1,1,0,0,0,0,0,0,0,1,2,2,2426666.8,0
40497087.3,12565066.58,1,0,38627778.0,0,1,1,1,0,0,0,0,1,1,10,2,38627.778,1
0.0,1.1,1,1,182216464.0,1,1,0,0,0,0,1,0,0,0,11,1,1.0,0
500976.0,90360.933333,2,1,500976.0,0,2,0,1,0,1,1,1,0,1,20,1,10.0,1
0.0,1.1,1,1,244087.0,1,1,0,0,0,0,1,0,0,0,7,1,1.0,0
0.0,1.1,1,1,6307375.0,1,1,0,0,0,0,1,0,0,0,5,1,1.0,0
0.0,5026.4,3,3,760938291.0,1,3,0,0,0,1,1,1,0,0,17,5,10.0,0
0.0,4.4,1,1,6577678.0,1,1,0,0,0,0,1,0,0,0,3,1,10.0,0
0.0,8.8,2,2,698763116.0,1,2,0,1,0,0,0,1,0,1,12,1,698763.116,0
0.0,14976.5,1,1,4775163.0,1,1,0,1,0,0,0,0,0,1,1,1,4775.163,1
0.0,132490452.6,2,2,60222933.0,1,2,0,1,0,1,0,1,0,1,19,5,60222.933,1
0.0,1.1,1,1,28383698.0,1,1,0,0,0,0,1,0,0,0,12,1,1.0,0
0.0,1.1,1,1,1459364.0,1,1,0,0,0,0,0,0,0,1,4,2,145936.4,0
0.0,27.2,3,3,1061488.0,1,3,0,0,0,1,0,1,0,0,16,5,106148.8,0
0.0,49.5,5,5,34815216.0,1,5,0,0,0,0,1,1,0,0,3,3,20.0,0
22406847.0,3678270.483333,3,1,22406847.0,0,3,0,1,0,1,1,1,0,1,8,7,100.0,1
378912894.0,69467364.1,1,0,378912894.0,0,1,0,1,0,1,0,0,0,1,21,0,3789128.94,1
9994911.0,1332654.8,1,0,9994911.0,0,1,0,0,0,0,0,0,0,0,29,4,999491.1,0
108043730.0,206779.65,5,3,108043730.0,0,5,0,1,0,0,1,1,0,1,2,3,10.0,1
0.0,1564.2,3,3,1899327.0,1,3,0,0,0,0,1,1,0,0,19,2,20.0,0
40186152.0,5814797.433333,6,3,40186152.0,0,6,1,1,0,1,1,1,0,1,8,7,10.0,1
723037.0,132556.783333,1,0,723037.0,0,1,0,1,0,0,0,0,0,1,10,4,723.037,1
0.0,16.5,5,5,12290705.0,1,5,0,0,0,0,0,1,0,0,20,2,1229070.5,0
10656998.0,1953792.966667,7,2,10656998.0,0,7,1,1,0,1,1,1,0,1,28,4,100.0,1
94554150.0,17005201.260311,1,0,94554150.0,0,1,0,0,0,1,0,0,0,0,37,3,9455415.0,1
73850074.0,34654.95,4,2,73850074.0,0,4,1,1,0,0,1,1,0,1,14,7,100.0,0
2758.0,505.733333,1,0,2758.0,0,1,0,1,0,1,1,0,0,1,14,0,10.0,1
47243022.0,8661220.7,3,0,47243022.0,0,3,0,1,0,0,0,1,0,1,23,7,47243.022,1
69323.0,9244.466667,1,0,69323.0,0,1,0,0,0,1,0,0,0,0,20,1,6932.3,1
25821.0,4740.35,4,0,25821.0,0,4,0,1,0,1,0,1,0,1,12,3,25.821,1
0.0,3.4,3,3,12910841.0,1,3,0,0,0,1,0,1,0,0,7,5,1291084.1,0
86839335.0,7204723.35,5,3,86839335.0,0,5,1,1,0,0,0,1,0,1,15,4,86839.335,1
0.0,116.6,1,1,155925.0,1,1,0,0,0,0,1,0,0,0,4,1,20.0,0
3103553.0,569980.416667,6,1,3103553.0,0,6,1,1,0,1,0,1,0,1,7,4,3103.553,1
846457.0,1734.883333,3,2,846457.0,0,3,1,1,0,0,1,1,0,1,20,5,10.0,0
0.0,9966268.4,1,1,9060244.0,1,1,0,0,0,1,1,0,0,0,2,2,50.0,0
47289887.0,8669855.616667,6,1,47289887.0,0,6,0,1,0,1,0,1,0,1,11,8,47289.887,1
0.0,1.1,1,1,29998.0,1,1,0,0,0,0,1,0,0,0,2,1,1.0,0
1920050.0,2112055.0,1,0,1920050.0,0,1,0,0,0,1,1,0,0,1,14,0,10.0,1
803340.0,883674.0,1,0,803340.0,0,1,0,1,0,0,1,0,0,1,1,0,1000.0,1
0.0,255587062.5,3,3,77450625.0,1,3,1,1,0,1,0,1,0,1,18,5,77450.625,1
40500054.0,26147189.2,1,0,23479891.0,0,1,1,1,0,0,0,0,1,1,17,4,23479.891,1
2816218.0,516996.433333,1,0,2816218.0,0,1,0,1,0,1,1,0,0,1,17,0,100.0,1
0.0,18893.6,1,1,17176.0,1,1,0,0,0,0,0,0,0,0,5,1,1717.6,0
259643007.0,34821511.1,1,0,259462158.0,0,1,0,0,0,1,1,0,1,0,10,3,100.0,1
208495553.0,27799407.066667,1,0,208495553.0,0,1,0,0,0,0,0,0,0,0,30,0,208495553.0,1
11202008.0,6427.466667,3,2,11202008.0,0,3,0,0,0,1,1,1,0,0,15,7,100.0,0
0.0,15.4,1,1,141643.0,1,1,0,0,0,0,0,0,0,1,1,2,14164.3,0
9045543.0,10978984.5,1,1,935352.0,1,1,0,1,0,1,0,0,1,1,5,1,935.352,1
0.0,1039.5,1,1,11911.0,1,1,0,0,0,0,1,0,0,0,11,2,20.0,1
0.0,44.9,1,1,15084.0,1,1,0,0,0,1,1,0,0,0,4,4,20.0,0
16433021.0,3012720.516667,5,3,16433021.0,0,5,0,1,0,0,0,1,0,1,10,4,16433.021,1
0.0,378955.5,5,5,68901.0,1,5,0,0,0,0,1,1,0,0,4,3,20.0,1
0.0,2.4,1,1,442075.0,1,1,0,0,0,1,1,0,0,0,2,1,10.0,0
0.0,7.7,1,1,116423.0,1,1,0,0,0,0,1,0,0,0,15,1,100.0,0
17869653.0,5136.766667,3,1,17869653.0,0,3,1,1,0,1,1,1,0,1,3,7,100.0,0
1863.5,2789.05,1,1,25484093.0,1,1,0,0,0,0,0,0,1,0,9,2,2548409.3,0
0.0,943.8,1,1,1199301.0,1,1,0,0,0,0,0,0,0,1,1,2,119930.1,1
6586.0,14489.2,2,0,6586.0,0,2,0,1,0,1,1,1,0,1,12,0,65.86,1
117950.0,21624.166667,1,0,117950.0,0,1,0,0,0,0,1,0,0,1,7,0,10.0,1
4207423.0,771360.883333,1,0,4207423.0,0,1,0,0,0,0,1,0,0,1,14,2,1000.0,1
0.0,1.1,1,1,4609.0,1,1,0,0,0,0,1,0,0,0,1,2,1.0,0
0.0,204.6,1,1,4385006.0,1,1,0,0,0,0,0,0,0,1,3,2,438500.6,0
0.0,126.5,5,5,166112802.0,1,5,0,0,0,0,0,1,0,0,12,5,16611280.2,0
0.0,42.0,1,1,800391.0,1,1,0,0,0,1,1,0,0,0,9,1,50.0,0
3511666.0,65670.433333,3,1,3511666.0,0,3,0,0,0,0,1,1,0,0,14,5,10.0,1
657.0,776.6,1,1,28209.0,1,1,0,0,0,0,1,0,1,0,2,1,10.0,0
1612361.0,295599.616667,1,0,1612361.0,0,1,0,1,0,1,0,0,0,1,4,0,16123.61,1
0.0,1.1,1,1,47561962.0,1,1,0,0,0,0,1,0,0,0,4,1,1.0,0
17227854.0,3158440.9,2,0,17227854.0,0,2,0,1,0,1,1,1,0,1,21,2,1000.0,1
0.0,4.8,1,1,304471.0,1,1,0,0,0,1,1,0,0,0,6,2,50.0,0
578.6,2752.86,1,1,8708833.0,1,1,0,0,0,0,1,0,1,0,9,1,100.0,1
33988434.0,6231941.7,1,0,33988434.0,0,1,0,1,1,1,1,0,0,1,8,2,100.0,1
25584387.0,32218481.55,1,0,559010.0,0,1,0,1,0,1,0,0,1,1,11,3,559.01,1
0.0,2377470.7,1,1,2161337.0,1,1,0,0,0,1,1,0,0,0,8,1,100.0,0
0.0,70.4,1,1,12695294.0,1,1,0,1,0,0,0,0,0,1,3,2,12695.294,0
294232608.0,53942644.8,1,0,294232608.0,0,1,1,1,0,0,0,0,0,1,25,0,2942326.08,1
95556698.6,17650136.976667,1,0,95509721.0,0,2,0,1,0,1,0,1,1,1,17,4,95509.721,1
9966704.0,1827229.066667,1,0,9966704.0,0,1,0,1,0,0,1,0,0,1,22,3,100.0,1
58705.0,7827.333333,1,0,58705.0,0,1,0,0,0,0,1,0,0,0,6,4,100.0,1
0.0,189.0,5,5,166390904.0,1,5,0,0,0,1,1,1,0,0,4,3,20.0,0
0.0,1.1,1,1,2632.0,1,1,0,0,0,0,1,0,0,0,6,2,1.0,0
0.0,37308283.1,1,1,33916621.0,1,1,1,1,0,0,1,0,0,1,5,3,100.0,1
0.0,1.1,1,1,26591930.0,1,1,0,0,0,0,1,0,0,0,8,1,1.0,0
0.0,9.0,4,4,1197878594.0,1,4,0,0,0,1,1,1,0,0,12,5,200.0,0
0.0,126.5,1,1,261824.0,1,1,0,0,0,0,1,0,0,0,6,3,50.0,0
0.0,4531627.1,1,1,4119661.0,1,1,0,1,0,1,1,0,0,1,16,3,100.0,1
0.0,774.4,1,1,352413401.0,1,1,0,0,0,0,0,0,0,1,2,3,35241340.1,0
287.7,414.37,1,1,361529.0,1,1,0,0,0,0,1,0,1,0,4,3,10.0,0
12171561.0,1622874.8,1,0,12171561.0,0,1,0,0,0,0,0,0,0,0,20,1,1217156.1,1
151702573.0,27814935.083333,5,1,151702573.0,0,5,0,1,0,1,0,1,0,1,26,8,151702.573,1
0.0,20.9,1,1,76430.0,1,1,0,0,0,0,0,0,0,1,2,1,7643.0,0
0.0,5075049100.0,4,4,1153420250.0,1,4,0,0,0,1,1,1,0,0,7,2,10.0,0
0.0,1.1,1,1,61369586.0,1,1,0,1,0,0,0,0,0,1,1,2,61369.586,0
0.0,38.5,5,5,11443770.0,1,5,0,0,0,0,0,1,0,0,4,2,1144377.0,0
0.0,3958.9,1,1,20541793.0,1,1,0,1,0,0,0,0,0,1,2,3,20541.793,1
0.0,44.0,1,1,22001.0,1,1,0,0,0,0,0,0,0,1,2,3,2200.1,0
29244.0,5376.2,1,0,29244.0,0,1,1,1,0,1,1,0,0,1,15,4,10.0,1
167.0,183.7,1,0,167.0,0,1,0,1,0,1,1,0,0,1,5,0,1.67,0
2041.9,2250.49,1,1,16606.0,1,1,0,0,0,0,0,0,1,0,2,2,1660.6,0
30991757.0,4132234.266667,1,0,30991757.0,0,1,0,0,0,0,0,0,0,0,37,2,3099175.7,1
0.0,814.9,1,1,37943.0,1,1,0,0,0,1,1,0,0,0,5,2,20.0,1
0.0,2.2,2,2,57869138.0,1,2,0,0,0,0,1,1,0,0,5,3,100.0,0
61019.1,67323.41,1,1,280435.0,1,1,0,0,0,0,1,0,1,0,7,3,10.0,0
10284439.0,1371258.533333,1,0,10284439.0,0,1,0,0,0,0,0,0,0,0,32,2,1028443.9,1
0.0,1.1,1,1,319059.0,1,1,0,0,0,0,1,0,0,0,6,1,1.0,0
0.0,7.7,1,1,2553540.0,1,1,0,0,0,0,1,0,0,0,6,2,10.0,0
0.0,123655781.7,1,1,112414347.0,1,1,0,0,0,1,1,0,0,0,7,3,100.0,0
0.0,1.1,1,1,187744867.0,1,1,0,0,0,0,0,0,0,0,10,1,18774486.7,0
0.0,1.1,1,1,18087564.0,1,1,0,0,0,0,0,0,0,0,12,1,1808756.4,0
27264.0,4998.4,2,1,27264.0,0,2,0,1,1,0,1,1,0,1,12,1,10.0,1
4593.0,844.85,2,1,4593.0,0,2,0,1,0,1,1,1,0,1,12,3,4.593,1
386181319.0,70799908.483333,1,0,386181319.0,0,1,0,1,0,0,1,0,0,1,16,1,10.0,1
410612938.0,75279040.633333,3,1,410612938.0,0,3,0,1,0,1,1,1,0,1,17,7,20.0,1
0.0,1.2,1,1,23034696.0,1,1,0,0,0,1,1,0,0,0,2,3,10.0,0
302775296.0,55508804.266667,1,0,302775296.0,0,1,1,1,1,0,0,0,0,1,20,4,302775.296,1
112752.0,20671.5,1,0,112752.0,0,1,0,1,0,1,1,0,0,1,7,1,112.752,1
1503477.0,154785.666667,4,3,1503477.0,0,4,0,0,0,0,1,1,0,0,8,6,10.0,1
12779.0,15185.5,1,1,396214.0,1,1,0,0,0,0,1,0,1,0,10,2,100.0,1
0.0,3.3,3,3,2173618.0,1,3,0,0,0,0,1,1,0,0,5,2,20.0,0
8032494.0,1472623.9,1,0,8032494.0,0,1,0,1,0,0,0,0,0,1,13,1,8032.494,1
0.0,22.0,1,1,147419.0,1,1,0,0,0,0,1,0,0,0,15,4,50.0,0
70501.3,77564.63,1,1,12188943.0,1,1,0,0,0,0,1,0,1,0,9,1,10.0,0
0.0,49696693.2,1,1,45178812.0,1,1,1,1,0,1,0,0,0,1,5,2,45178.812,1
2419040.0,443490.666667,8,4,2419040.0,0,8,0,1,0,0,0,1,0,1,15,7,2419.04,1
5231.0,998.416667,4,1,5231.0,0,4,0,1,0,1,0,1,0,1,9,1,5.231,1
0.0,26.4,4,4,1456722539.0,1,4,1,0,0,0,0,1,0,0,12,2,145672253.9,0
0.0,267073961.0,5,5,48558902.0,1,5,0,1,0,1,0,1,0,1,25,1,48558.902,1
134.6,322.96,1,1,59614.0,1,1,0,0,0,0,1,0,1,0,2,2,100.0,0
141150.5,155266.65,1,1,16929786.0,1,1,0,0,0,0,1,0,1,0,9,1,100.0,0
26111528.0,4786046.466667,3,1,26111528.0,0,3,1,1,0,0,1,1,0,1,15,6,100.0,1
465.0,85.25,1,0,465.0,0,1,1,1,0,0,1,0,0,1,10,0,4.65,0
97182340.0,17816762.933333,3,1,97182340.0,0,3,0,1,0,1,1,1,0,1,8,1,20.0,1
0.0,8.8,1,1,32877465.0,1,1,0,0,0,0,1,0,0,0,13,3,100.0,0
0.0,1.1,1,1,38049849.0,1,1,0,0,0,0,0,0,0,0,5,1,3804984.9,0
0.0,1117.4,1,1,116446.0,1,1,0,0,0,1,1,0,0,0,3,1,20.0,1
0.0,10.8,1,1,120811.0,1,1,0,0,0,1,1,0,0,0,15,3,20.0,0
0.0,487526.6,2,2,221603.0,1,2,0,0,0,1,1,1,0,0,18,2,20.0,0
61565717.0,11287049.116667,3,1,61565717.0,0,3,0,1,0,1,1,1,0,1,22,4,10.0,1
48826590.0,8946487.183333,6,2,48826590.0,0,6,0,1,0,0,1,1,0,1,6,2,100.0,1
17891645.0,3283668.016667,1,0,17891645.0,0,1,1,1,1,1,1,0,0,1,15,1,100.0,1
0.0,3600.3,3,3,903872182.0,1,3,0,1,0,0,1,1,0,1,7,6,50.0,0
